Selection treatment,Line,Maternal age,Maternal.ID,Sex,Development,Lifespan
Short-life,GreenShort,3,GreenShort8,M,21,13
Short-life,GreenShort,3,GreenShort8,F,22,27
Short-life,GreenShort,3,GreenShort8,M,22,16
Short-life,GreenShort,3,GreenShort8,F,22,23
Short-life,GreenShort,3,GreenShort8,F,22,23
Short-life,GreenShort,3,GreenShort8,F,22,38
Short-life,GreenShort,3,GreenShort8,M,22,21
Short-life,GreenShort,3,GreenShort8,M,22,14
Short-life,GreenShort,3,GreenShort8,F,21,24
Short-life,GreenShort,3,GreenShort8,M,22,12
Short-life,GreenShort,3,GreenShort8,M,22,14
Short-life,GreenShort,3,GreenShort8,F,23,28
Short-life,GreenShort,3,GreenShort8,M,22,14
Short-life,GreenShort,3,GreenShort8,F,23,21
Short-life,GreenShort,3,GreenShort8,M,22,18
Short-life,GreenShort,3,GreenShort8,M,21,20
Short-life,GreenShort,3,GreenShort9,F,24,30
Short-life,GreenShort,3,GreenShort9,M,23,14
Short-life,GreenShort,3,GreenShort9,M,22,17
Short-life,GreenShort,3,GreenShort9,M,22,13
Short-life,GreenShort,3,GreenShort9,F,23,25
Short-life,GreenShort,3,GreenShort9,M,22,17
Short-life,GreenShort,3,GreenShort9,M,22,18
Short-life,GreenShort,3,GreenShort9,F,23,27
Short-life,GreenShort,3,GreenShort9,F,23,27
Short-life,GreenShort,3,GreenShort9,M,23,18
Short-life,GreenShort,3,GreenShort9,M,23,20
Short-life,GreenShort,3,GreenShort9,M,22,17
Short-life,GreenShort,3,GreenShort9,M,21,16
Short-life,GreenShort,3,GreenShort9,F,22,28
Short-life,GreenShort,3,GreenShort9,F,24,27
Short-life,GreenShort,3,GreenShort9,M,23,18
Short-life,GreenShort,3,GreenShort9,F,21,25
Short-life,GreenShort,3,GreenShort9,F,23,32
Short-life,GreenShort,3,GreenShort9,M,22,18
Short-life,GreenShort,3,GreenShort10,M,21,13
Short-life,GreenShort,3,GreenShort10,M,22,14
Short-life,GreenShort,3,GreenShort10,F,22,25
Short-life,GreenShort,3,GreenShort10,F,21,23
Short-life,GreenShort,3,GreenShort10,M,23,15
Short-life,GreenShort,3,GreenShort10,M,21,12
Short-life,GreenShort,3,GreenShort10,M,22,16
Short-life,GreenShort,3,GreenShort10,M,21,12
Short-life,GreenShort,3,GreenShort10,F,22,14
Short-life,GreenShort,3,GreenShort10,M,22,10
Short-life,GreenShort,3,GreenShort10,F,22,15
Short-life,GreenShort,3,GreenShort10,F,22,14
Short-life,GreenShort,3,GreenShort10,F,22,26
Short-life,GreenShort,3,GreenShort10,F,22,32
Short-life,GreenShort,3,GreenShort10,F,25,27
Short-life,GreenShort,3,GreenShort10,F,21,24
Short-life,GreenShort,3,GreenShort10,M,21,13
Short-life,GreenShort,3,GreenShort10,M,23,13
Short-life,GreenShort,3,GreenShort11,F,22,28
Short-life,GreenShort,3,GreenShort11,F,21,26
Short-life,GreenShort,3,GreenShort11,M,21,17
Short-life,GreenShort,3,GreenShort11,F,22,27
Short-life,GreenShort,3,GreenShort11,M,21,19
Short-life,GreenShort,3,GreenShort11,F,21,28
Short-life,GreenShort,3,GreenShort11,F,23,29
Short-life,GreenShort,3,GreenShort11,M,22,17
Short-life,GreenShort,3,GreenShort11,M,21,13
Short-life,GreenShort,3,GreenShort11,F,22,25
Short-life,GreenShort,3,GreenShort11,F,22,27
Short-life,GreenShort,3,GreenShort11,F,23,28
Short-life,GreenShort,3,GreenShort11,M,22,14
Short-life,GreenShort,3,GreenShort11,F,23,28
Short-life,GreenShort,3,GreenShort11,M,21,17
Short-life,GreenShort,3,GreenShort11,F,22,29
Short-life,GreenShort,3,GreenShort11,F,22,28
Short-life,GreenShort,3,GreenShort12,M,22,14
Short-life,GreenShort,3,GreenShort12,M,22,18
Short-life,GreenShort,3,GreenShort12,F,22,27
Short-life,GreenShort,3,GreenShort12,M,22,22
Short-life,GreenShort,3,GreenShort12,M,26,20
Short-life,GreenShort,3,GreenShort12,M,21,17
Short-life,GreenShort,3,GreenShort12,F,23,35
Short-life,GreenShort,3,GreenShort12,M,22,17
Short-life,GreenShort,3,GreenShort12,F,23,22
Short-life,GreenShort,3,GreenShort12,F,22,30
Short-life,GreenShort,3,GreenShort12,M,22,16
Short-life,GreenShort,3,GreenShort12,M,24,15
Short-life,GreenShort,3,GreenShort12,M,22,15
Short-life,GreenShort,3,GreenShort12,F,22,20
Short-life,GreenShort,3,GreenShort12,F,22,23
Short-life,GreenShort,3,GreenShort12,F,23,23
Short-life,GreenShort,3,GreenShort12,M,23,20
Short-life,GreenShort,3,GreenShort12,F,22,32
Short-life,GreenShort,3,GreenShort12,M,22,13
Short-life,GreenShort,3,GreenShort13,F,21,26
Short-life,GreenShort,3,GreenShort13,M,24,15
Short-life,GreenShort,3,GreenShort13,F,22,31
Short-life,GreenShort,3,GreenShort13,F,22,24
Short-life,GreenShort,3,GreenShort13,F,24,23
Short-life,GreenShort,3,GreenShort13,M,22,16
Short-life,GreenShort,3,GreenShort13,F,22,20
Short-life,GreenShort,3,GreenShort13,F,22,21
Short-life,GreenShort,3,GreenShort13,M,22,16
Short-life,GreenShort,3,GreenShort13,F,23,22
Short-life,GreenShort,3,GreenShort13,M,22,17
Short-life,GreenShort,3,GreenShort13,M,24,16
Short-life,GreenShort,3,GreenShort13,F,23,22
Short-life,GreenShort,3,GreenShort13,F,22,22
Short-life,GreenShort,3,GreenShort14,M,22,23
Short-life,GreenShort,3,GreenShort14,M,22,16
Short-life,GreenShort,3,GreenShort14,F,23,27
Short-life,GreenShort,3,GreenShort14,F,23,26
Short-life,GreenShort,3,GreenShort14,M,22,13
Short-life,GreenShort,3,GreenShort14,F,23,24
Short-life,GreenShort,3,GreenShort14,M,22,19
Short-life,GreenShort,3,GreenShort14,F,22,21
Short-life,GreenShort,3,GreenShort14,M,21,15
Short-life,GreenShort,3,GreenShort14,F,23,23
Short-life,GreenShort,3,GreenShort14,F,21,27
Short-life,GreenShort,3,GreenShort14,M,22,20
Short-life,GreenShort,3,GreenShort14,M,22,14
Short-life,GreenShort,3,GreenShort14,F,22,21
Short-life,GreenShort,3,GreenShort15,F,24,24
Short-life,GreenShort,3,GreenShort15,F,24,25
Short-life,GreenShort,3,GreenShort15,M,23,17
Short-life,GreenShort,3,GreenShort15,M,22,17
Short-life,GreenShort,3,GreenShort15,M,22,17
Short-life,GreenShort,3,GreenShort15,M,23,20
Short-life,GreenShort,3,GreenShort15,F,22,29
Short-life,GreenShort,3,GreenShort15,F,23,25
Short-life,GreenShort,3,GreenShort15,M,22,17
Short-life,GreenShort,3,GreenShort15,F,22,27
Short-life,GreenShort,3,GreenShort15,M,21,16
Short-life,GreenShort,3,GreenShort15,F,23,32
Short-life,GreenShort,3,GreenShort15,M,23,19
Short-life,GreenShort,3,GreenShort15,M,23,21
Short-life,GreenShort,3,GreenShort15,F,23,23
Short-life,GreenShort,3,GreenShort16,M,23,22
Short-life,GreenShort,3,GreenShort16,M,21,16
Short-life,GreenShort,3,GreenShort16,F,23,30
Short-life,GreenShort,3,GreenShort16,F,22,28
Short-life,GreenShort,3,GreenShort16,F,23,23
Short-life,GreenShort,3,GreenShort16,M,23,18
Short-life,GreenShort,3,GreenShort16,F,23,29
Short-life,GreenShort,3,GreenShort16,F,23,30
Short-life,GreenShort,3,GreenShort16,M,22,15
Short-life,GreenShort,3,GreenShort16,M,21,19
Short-life,GreenShort,3,GreenShort16,M,21,15
Short-life,GreenShort,3,GreenShort16,F,22,28
Short-life,GreenShort,3,GreenShort16,F,22,30
Short-life,GreenShort,3,GreenShort16,F,22,29
Short-life,GreenShort,3,GreenShort16,F,23,32
Short-life,GreenShort,3,GreenShort16,F,22,25
Short-life,GreenShort,3,GreenShort16,F,22,32
Short-life,GreenShort,3,GreenShort17,M,21,17
Short-life,GreenShort,3,GreenShort17,F,22,21
Short-life,GreenShort,3,GreenShort17,F,23,23
Short-life,GreenShort,3,GreenShort17,F,22,24
Short-life,GreenShort,3,GreenShort17,F,32,20
Short-life,GreenShort,3,GreenShort17,M,23,17
Short-life,GreenShort,3,GreenShort17,F,23,22
Short-life,GreenShort,3,GreenShort17,F,24,26
Short-life,GreenShort,3,GreenShort17,F,22,26
Short-life,GreenShort,3,GreenShort17,F,22,30
Short-life,GreenShort,3,GreenShort17,M,22,20
Short-life,GreenShort,3,GreenShort17,F,23,24
Short-life,GreenShort,3,GreenShort17,M,22,15
Short-life,GreenShort,3,GreenShort17,F,22,21
Short-life,GreenShort,3,GreenShort17,M,22,20
Short-life,GreenShort,3,GreenShort17,M,22,26
Short-life,GreenShort,3,GreenShort17,M,22,20
Short-life,GreenShort,3,GreenShort17,M,22,18
Short-life,GreenShort,3,GreenShort18,M,22,18
Short-life,GreenShort,3,GreenShort18,M,22,15
Short-life,GreenShort,3,GreenShort18,F,22,30
Short-life,GreenShort,3,GreenShort18,F,23,20
Short-life,GreenShort,3,GreenShort18,F,22,27
Short-life,GreenShort,3,GreenShort18,M,21,13
Short-life,GreenShort,3,GreenShort18,M,21,17
Short-life,GreenShort,3,GreenShort18,M,23,15
Short-life,GreenShort,3,GreenShort18,M,22,16
Short-life,GreenShort,3,GreenShort18,F,22,30
Short-life,GreenShort,3,GreenShort18,F,22,27
Short-life,GreenShort,3,GreenShort18,F,23,17
Short-life,GreenShort,3,GreenShort18,M,21,11
Short-life,GreenShort,3,GreenShort18,M,23,12
Short-life,GreenShort,3,GreenShort19,M,29,15
Short-life,GreenShort,3,GreenShort19,M,23,14
Short-life,GreenShort,3,GreenShort19,F,33,18
Short-life,GreenShort,3,GreenShort19,F,23,20
Short-life,GreenShort,3,GreenShort19,M,23,17
Short-life,GreenShort,3,GreenShort19,M,22,17
Short-life,GreenShort,3,GreenShort19,M,22,17
Short-life,GreenShort,3,GreenShort19,M,23,18
Short-life,GreenShort,3,GreenShort19,M,29,15
Short-life,GreenShort,3,GreenShort19,M,22,15
Short-life,GreenShort,3,GreenShort19,F,24,24
Short-life,GreenShort,3,GreenShort20,F,22,26
Short-life,GreenShort,3,GreenShort20,M,22,19
Short-life,GreenShort,3,GreenShort20,M,21,19
Short-life,GreenShort,3,GreenShort20,F,24,24
Short-life,GreenShort,3,GreenShort20,F,21,25
Short-life,GreenShort,3,GreenShort20,F,22,23
Short-life,GreenShort,3,GreenShort20,F,22,26
Short-life,GreenShort,3,GreenShort20,M,22,18
Short-life,GreenShort,3,GreenShort20,M,22,10
Short-life,GreenShort,3,GreenShort20,M,22,18
Short-life,GreenShort,3,GreenShort20,F,23,31
Short-life,GreenShort,3,GreenShort20,F,23,31
Short-life,GreenShort,3,GreenShort20,M,23,10
Short-life,GreenShort,3,GreenShort20,F,22,30
Short-life,GreenShort,3,GreenShort20,M,21,19
Short-life,GreenShort,3,GreenShort20,M,23,14
Short-life,GreenShort,3,GreenShort20,F,23,23
Short-life,GreenShort,3,GreenShort20,M,22,19
Short-life,RedShort,3,RedShort1,F,23,27
Short-life,RedShort,3,RedShort1,F,22,28
Short-life,RedShort,3,RedShort1,F,22,25
Short-life,RedShort,3,RedShort1,M,22,19
Short-life,RedShort,3,RedShort1,M,22,23
Short-life,RedShort,3,RedShort1,M,22,19
Short-life,RedShort,3,RedShort1,F,24,25
Short-life,RedShort,3,RedShort1,F,23,28
Short-life,RedShort,3,RedShort1,F,22,25
Short-life,RedShort,3,RedShort1,M,22,20
Short-life,RedShort,3,RedShort1,M,21,20
Short-life,RedShort,3,RedShort1,M,23,23
Short-life,RedShort,3,RedShort1,F,22,26
Short-life,RedShort,3,RedShort1,F,23,24
Short-life,RedShort,3,RedShort1,M,22,20
Short-life,RedShort,3,RedShort1,F,24,25
Short-life,RedShort,3,RedShort1,F,22,31
Short-life,RedShort,3,RedShort1,M,23,26
Short-life,RedShort,3,RedShort1,M,21,25
Short-life,RedShort,3,RedShort1,F,23,24
Short-life,RedShort,3,RedShort2,M,22,19
Short-life,RedShort,3,RedShort2,F,23,29
Short-life,RedShort,3,RedShort2,F,23,24
Short-life,RedShort,3,RedShort2,F,23,24
Short-life,RedShort,3,RedShort2,M,22,25
Short-life,RedShort,3,RedShort2,M,22,20
Short-life,RedShort,3,RedShort2,M,22,10
Short-life,RedShort,3,RedShort2,F,23,16
Short-life,RedShort,3,RedShort2,F,22,29
Short-life,RedShort,3,RedShort2,M,22,12
Short-life,RedShort,3,RedShort2,M,22,20
Short-life,RedShort,3,RedShort2,F,24,28
Short-life,RedShort,3,RedShort2,M,33,15
Short-life,RedShort,3,RedShort2,M,21,17
Short-life,RedShort,3,RedShort3,M,21,23
Short-life,RedShort,3,RedShort3,F,22,33
Short-life,RedShort,3,RedShort3,M,22,24
Short-life,RedShort,3,RedShort3,F,23,29
Short-life,RedShort,3,RedShort3,F,23,17
Short-life,RedShort,3,RedShort3,M,22,23
Short-life,RedShort,3,RedShort3,M,22,22
Short-life,RedShort,3,RedShort3,M,22,19
Short-life,RedShort,3,RedShort3,M,21,18
Short-life,RedShort,3,RedShort3,M,22,20
Short-life,RedShort,3,RedShort3,F,22,24
Short-life,RedShort,3,RedShort3,M,22,13
Short-life,RedShort,3,RedShort3,F,22,30
Short-life,RedShort,3,RedShort3,M,22,16
Short-life,RedShort,3,RedShort3,F,21,29
Short-life,RedShort,3,RedShort3,F,22,31
Short-life,RedShort,3,RedShort3,F,22,27
Short-life,RedShort,3,RedShort3,F,23,27
Short-life,RedShort,3,RedShort3,M,22,20
Short-life,RedShort,3,RedShort3,M,21,22
Short-life,RedShort,3,RedShort3,M,21,22
Short-life,RedShort,3,RedShort4,F,24,26
Short-life,RedShort,3,RedShort4,M,22,17
Short-life,RedShort,3,RedShort4,F,23,29
Short-life,RedShort,3,RedShort4,M,22,21
Short-life,RedShort,3,RedShort4,F,26,28
Short-life,RedShort,3,RedShort4,M,22,18
Short-life,RedShort,3,RedShort4,F,22,39
Short-life,RedShort,3,RedShort4,M,33,14
Short-life,RedShort,3,RedShort4,F,26,25
Short-life,RedShort,3,RedShort4,M,22,15
Short-life,RedShort,3,RedShort4,F,25,21
Short-life,RedShort,3,RedShort4,F,23,24
Short-life,RedShort,3,RedShort4,M,22,17
Short-life,RedShort,3,RedShort4,M,25,14
Short-life,RedShort,3,RedShort4,F,23,21
Short-life,RedShort,3,RedShort4,M,22,18
Short-life,RedShort,3,RedShort4,M,29,23
Short-life,RedShort,3,RedShort4,M,21,15
Short-life,RedShort,3,RedShort4,M,25,16
Short-life,RedShort,3,RedShort5,M,22,16
Short-life,RedShort,3,RedShort5,F,23,31
Short-life,RedShort,3,RedShort5,F,22,24
Short-life,RedShort,3,RedShort5,F,22,27
Short-life,RedShort,3,RedShort5,M,23,18
Short-life,RedShort,3,RedShort5,M,22,19
Short-life,RedShort,3,RedShort5,F,22,27
Short-life,RedShort,3,RedShort5,F,22,30
Short-life,RedShort,3,RedShort5,M,22,18
Short-life,RedShort,3,RedShort5,M,21,8
Short-life,RedShort,3,RedShort5,M,22,16
Short-life,RedShort,3,RedShort5,M,22,13
Short-life,RedShort,3,RedShort5,F,23,28
Short-life,RedShort,3,RedShort5,M,22,19
Short-life,RedShort,3,RedShort5,F,22,25
Short-life,RedShort,3,RedShort5,F,23,26
Short-life,RedShort,3,RedShort5,F,22,24
Short-life,RedShort,3,RedShort5,F,23,29
Short-life,RedShort,3,RedShort5,M,22,20
Short-life,RedShort,3,RedShort5,M,22,12
Short-life,RedShort,3,RedShort6,F,22,34
Short-life,RedShort,3,RedShort6,M,22,21
Short-life,RedShort,3,RedShort6,F,23,26
Short-life,RedShort,3,RedShort6,M,23,23
Short-life,RedShort,3,RedShort6,F,23,26
Short-life,RedShort,3,RedShort6,F,22,29
Short-life,RedShort,3,RedShort6,M,23,21
Short-life,RedShort,3,RedShort6,F,22,30
Short-life,RedShort,3,RedShort6,M,22,17
Short-life,RedShort,3,RedShort6,M,22,24
Short-life,RedShort,3,RedShort6,F,22,31
Short-life,RedShort,3,RedShort6,F,23,21
Short-life,RedShort,3,RedShort6,F,22,40
Short-life,RedShort,3,RedShort6,M,23,23
Short-life,RedShort,3,RedShort7,F,23,20
Short-life,RedShort,3,RedShort7,F,27,29
Short-life,RedShort,3,RedShort7,F,23,23
Short-life,RedShort,3,RedShort7,F,27,21
Short-life,RedShort,3,RedShort7,M,22,20
Short-life,RedShort,3,RedShort7,M,24,20
Short-life,RedShort,3,RedShort7,M,23,15
Short-life,RedShort,3,RedShort7,F,22,21
Short-life,RedShort,3,RedShort7,M,22,14
Short-life,RedShort,3,RedShort7,M,29,16
Short-life,RedShort,3,RedShort7,F,25,23
Short-life,RedShort,3,RedShort7,M,23,17
Short-life,RedShort,3,RedShort7,F,22,22
Short-life,RedShort,3,RedShort7,M,26,19
Short-life,RedShort,3,RedShort7,M,22,20
Short-life,RedShort,3,RedShort7,F,26,28
Short-life,RedShort,3,RedShort8,M,22,13
Short-life,RedShort,3,RedShort8,M,22,11
Short-life,RedShort,3,RedShort8,F,21,23
Short-life,RedShort,3,RedShort8,F,26,15
Short-life,RedShort,3,RedShort8,M,23,14
Short-life,RedShort,3,RedShort8,M,25,15
Short-life,RedShort,3,RedShort8,M,25,10
Short-life,RedShort,3,RedShort8,M,21,17
Short-life,RedShort,3,RedShort8,F,27,15
Short-life,RedShort,3,RedShort8,F,30,9
Short-life,RedShort,3,RedShort8,F,22,26
Short-life,RedShort,3,RedShort8,M,26,12
Short-life,RedShort,3,RedShort8,M,27,13
Short-life,RedShort,3,RedShort8,F,29,14
Short-life,RedShort,3,RedShort8,F,23,14
Short-life,RedShort,3,RedShort8,M,22,14
Short-life,RedShort,3,RedShort8,F,26,18
Short-life,RedShort,3,RedShort8,M,28,11
Short-life,RedShort,3,RedShort8,M,27,16
Short-life,RedShort,3,RedShort9,F,22,28
Short-life,RedShort,3,RedShort9,F,22,33
Short-life,RedShort,3,RedShort9,F,22,37
Short-life,RedShort,3,RedShort9,F,21,27
Short-life,RedShort,3,RedShort9,F,21,28
Short-life,RedShort,3,RedShort9,F,22,37
Short-life,RedShort,3,RedShort9,M,22,23
Short-life,RedShort,3,RedShort9,M,22,23
Short-life,RedShort,3,RedShort9,F,22,29
Short-life,RedShort,3,RedShort9,F,24,34
Short-life,RedShort,3,RedShort9,M,23,19
Short-life,RedShort,3,RedShort9,F,22,27
Short-life,RedShort,3,RedShort9,M,23,21
Short-life,RedShort,3,RedShort9,M,22,22
Short-life,RedShort,3,RedShort9,F,22,33
Short-life,RedShort,3,RedShort9,M,21,20
Short-life,RedShort,3,RedShort9,F,22,28
Short-life,RedShort,3,RedShort9,F,23,33
Short-life,RedShort,3,RedShort9,M,22,17
Short-life,RedShort,3,RedShort9,F,22,35
Short-life,RedShort,3,RedShort9,M,23,21
Short-life,RedShort,3,RedShort9,F,23,30
Short-life,RedShort,3,RedShort9,F,23,28
Short-life,RedShort,3,RedShort10,M,23,14
Short-life,RedShort,3,RedShort10,M,24,14
Short-life,RedShort,3,RedShort10,F,23,29
Short-life,RedShort,3,RedShort10,M,22,15
Short-life,RedShort,3,RedShort10,M,41,6
Short-life,RedShort,3,RedShort10,M,23,19
Short-life,RedShort,3,RedShort10,M,22,15
Short-life,RedShort,3,RedShort10,M,22,19
Short-life,RedShort,3,RedShort10,M,22,25
Short-life,RedShort,3,RedShort10,F,23,24
Short-life,RedShort,3,RedShort10,M,23,22
Short-life,RedShort,3,RedShort10,F,25,27
Short-life,RedShort,3,RedShort10,F,29,22
Short-life,RedShort,3,RedShort10,M,23,15
Short-life,RedShort,3,RedShort10,F,22,25
Short-life,RedShort,3,RedShort10,F,23,23
Short-life,RedShort,3,RedShort10,F,24,28
Short-life,RedShort,3,RedShort11,M,22,10
Short-life,RedShort,3,RedShort11,F,23,22
Short-life,RedShort,3,RedShort11,M,22,10
Short-life,RedShort,3,RedShort11,F,22,22
Short-life,RedShort,3,RedShort11,M,22,11
Short-life,RedShort,3,RedShort11,M,21,11
Short-life,RedShort,3,RedShort11,M,22,10
Short-life,RedShort,3,RedShort11,F,22,18
Short-life,RedShort,3,RedShort11,M,22,13
Short-life,RedShort,3,RedShort11,F,22,20
Short-life,RedShort,3,RedShort11,M,22,14
Short-life,RedShort,3,RedShort11,M,22,15
Short-life,RedShort,3,RedShort11,F,22,18
Short-life,RedShort,3,RedShort11,M,22,9
Short-life,RedShort,3,RedShort11,M,22,8
Short-life,RedShort,3,RedShort12,F,22,23
Short-life,RedShort,3,RedShort12,M,22,13
Short-life,RedShort,3,RedShort12,F,22,24
Short-life,RedShort,3,RedShort12,F,22,19
Short-life,RedShort,3,RedShort12,F,22,16
Short-life,RedShort,3,RedShort12,M,22,14
Short-life,RedShort,3,RedShort12,M,23,16
Short-life,RedShort,3,RedShort12,F,22,30
Short-life,RedShort,3,RedShort12,M,22,16
Short-life,RedShort,3,RedShort12,M,22,19
Short-life,RedShort,3,RedShort12,F,22,29
Short-life,RedShort,3,RedShort12,F,22,30
Short-life,RedShort,3,RedShort12,F,22,29
Short-life,RedShort,3,RedShort12,M,22,18
Short-life,RedShort,3,RedShort12,M,22,22
Short-life,RedShort,3,RedShort12,M,21,18
Short-life,RedShort,3,RedShort12,M,21,14
Short-life,RedShort,3,RedShort12,M,22,17
Short-life,RedShort,3,RedShort12,M,22,14
Short-life,RedShort,3,RedShort12,F,22,33
Short-life,RedShort,3,RedShort13,M,22,14
Short-life,RedShort,3,RedShort13,M,22,20
Short-life,RedShort,3,RedShort13,F,21,24
Short-life,RedShort,3,RedShort13,M,21,17
Short-life,RedShort,3,RedShort13,M,22,19
Short-life,RedShort,3,RedShort13,F,21,38
Short-life,RedShort,3,RedShort13,M,21,22
Short-life,RedShort,3,RedShort13,M,23,21
Short-life,RedShort,3,RedShort13,F,22,31
Short-life,RedShort,3,RedShort13,F,24,27
Short-life,RedShort,3,RedShort13,F,22,35
Short-life,RedShort,3,RedShort13,F,22,31
Short-life,RedShort,3,RedShort13,M,25,20
Short-life,RedShort,3,RedShort13,M,22,20
Short-life,RedShort,3,RedShort13,F,22,26
Short-life,RedShort,3,RedShort13,F,22,29
Short-life,RedShort,3,RedShort13,M,21,21
Short-life,RedShort,3,RedShort13,F,21,31
Short-life,RedShort,3,RedShort13,M,22,23
Short-life,RedShort,3,RedShort14,F,23,24
Short-life,RedShort,3,RedShort14,M,23,22
Short-life,RedShort,3,RedShort14,M,22,20
Short-life,RedShort,3,RedShort14,M,22,18
Short-life,RedShort,3,RedShort14,F,22,24
Short-life,RedShort,3,RedShort14,F,22,24
Short-life,RedShort,3,RedShort14,F,27,9
Short-life,RedShort,3,RedShort14,M,23,20
Short-life,RedShort,3,RedShort14,F,22,23
Short-life,RedShort,3,RedShort14,F,22,24
Short-life,RedShort,3,RedShort14,M,22,19
Short-life,RedShort,3,RedShort14,F,23,24
Short-life,RedShort,3,RedShort14,M,22,9
Short-life,RedShort,3,RedShort14,F,23,22
Short-life,RedShort,3,RedShort14,M,22,19
Short-life,RedShort,3,RedShort14,M,22,19
Short-life,RedShort,3,RedShort14,M,22,27
Short-life,RedShort,3,RedShort14,F,22,22
Short-life,RedShort,3,RedShort15,F,22,19
Short-life,RedShort,3,RedShort15,F,22,19
Short-life,RedShort,3,RedShort15,F,22,21
Short-life,RedShort,3,RedShort15,M,22,20
Short-life,RedShort,3,RedShort15,M,22,18
Short-life,RedShort,3,RedShort15,M,21,19
Short-life,RedShort,3,RedShort15,F,22,30
Short-life,RedShort,3,RedShort15,M,21,22
Short-life,RedShort,3,RedShort15,F,23,26
Short-life,RedShort,3,RedShort15,F,22,22
Short-life,RedShort,3,RedShort15,F,22,27
Short-life,RedShort,3,RedShort15,F,22,25
Short-life,RedShort,3,RedShort15,F,22,21
Short-life,RedShort,3,RedShort16,M,22,14
Short-life,RedShort,3,RedShort16,M,22,19
Short-life,RedShort,3,RedShort16,F,24,25
Short-life,RedShort,3,RedShort16,M,22,13
Short-life,RedShort,3,RedShort16,F,22,27
Short-life,RedShort,3,RedShort16,M,23,14
Short-life,RedShort,3,RedShort16,F,22,23
Short-life,RedShort,3,RedShort16,M,22,18
Short-life,RedShort,3,RedShort16,F,23,28
Short-life,RedShort,3,RedShort16,F,22,29
Short-life,RedShort,3,RedShort16,M,22,26
Short-life,RedShort,3,RedShort16,M,21,16
Short-life,RedShort,3,RedShort16,F,22,27
